SLOVKIA,SR.,Report Mail ID,COMPANY NAME,NUMBER 1,NUMBER 2,WEBSITE LINK,Company details ,EMAIL 1,EMAIL 2,EMAIL 3 purchase manger ,LINKEDIN,LINKEDIN (Company),INSTAGRAM,FACEBOOK,ADDRESS,REMARKS
,18,marketing@jollycluj.ro,Jolly Cluj – obiecte sanitare pentru baia ta,+40 731 357 986,,https://www.jollycluj.ro/,Francisc Koos (managing director),"koos_ferko@yahoo.com


",marketing@jollycluj.ro,francisc.koos@pharmasparks.com,https://www.linkedin.com/company/10908078,https://www.linkedin.com/company/10908078,https://www.instagram.com/jollycluj/,https://www.facebook.com/JollyCluj/,"strada Parcul Feroviarilor nr. 15-17, Cluj-Napoca, Romania, 400054",sanitaryware
,,,,,,,,,,,,,,,,
Norway,SR.,Report Mail ID,COMPANY NAME,NUMBER 1,NUMBER 2,WEBSITE LINK,Company details ,EMAIL 1,EMAIL 2,EMAIL 3 purchase manger ,LINKEDIN,LINKEDIN (Company),INSTAGRAM,FACEBOOK,ADDRESS,REMARKS
,1,"nettogprosjekt@hadetpabadet.no,
",Ha Det På Badet Nett & Prosjekt As,+47 22559520,,http://www.hadetpabadet.no/,,webshop@hadetpabadet.no,nettogprosjekt@hadetpabadet.no,,,,https://www.instagram.com/hadetpabadet/,https://www.facebook.com/hadetpabadet/,"Karenslyst Allé 7, 0278 Oslo, Norway",sanitaryware
,2,"tom.atle.pettersen@modena.no,

",Modena,+47 22078600,"+47 3800 3000

",https://modena.no/butikk/oslo/,Tommy Ivesdal (CEO),oslo@modena.no/tom.atle.pettersen@modena.no/richard.noble@modena.no/christian.stavseth@modena.no/sofie.andersen@modena.no/sarah.manskow@modena.no/madeleine.pedersen@modena.no/mats.bolstad@modena.no/knut.rognmo@modena.no/anette.wennevold@modena.no/asker@modena.no,tommy.ivesdal@modena.no,,,https://www.linkedin.com/company/modena-gruppen/,https://www.instagram.com/modenafliser,https://www.facebook.com/modenafliser/,,Tiles & sanitaryware
,3,post@ulfven.no,,+47 91394716,,http://www.ulfven.no/,,,,,,,https://www.instagram.com/ulfven/?utm_source=ig_embed&ig_rid=96a3be75-e2fa-4757-801e-300b379c667b,https://www.facebook.com/Ulfven,"Bygdøy allé 69D, 0265 Oslo, Norway",Tiles & sanitaryware
,4,"
kundeservice@maxbo.no",Maxbo,+47 06292,,https://www.maxbo.no/butikker/ole-deviksvei/,,kundeservice@maxbo.no,info@cookieinformation.com,,,https://www.linkedin.com/company/lovenskiold-handel-as/?originalSubdomain=no,https://www.instagram.com/maxbo/,https://www.facebook.com/maxboklartdukan,"Ole Deviks v. 40, 0668 Oslo, Norway",sanitaryware 
,5,post@zenzorama.no,Zenzorama mikrosement,+47 40008038,,http://www.zenzorama.no/,,post@zenzorama.no,,,,,https://www.instagram.com/zenzorama/,https://www.facebook.com/Zenzorama,"Brobekkveien 80 C, 0582 Oslo, Norway",sanitaryware
,6,"

lenngrenstabekk@me.com",Lenngren Naturstein AS,+47 90841737,,http://www.lenngrennaturstein.no/,,lenngrenstabekk@me.com/lenngren.as@me.com/user@domain.com,,,,,https://www.instagram.com/lenngren_naturstein/,https://www.facebook.com/lenngrennaturstein,"Gamle Drammensvei 45, 1369 Stabekk, Norway",tiles and sanitaryware 
,7,"        
info@billigvvs.no",Billig VVS AS,+47 21648880,,https://www.billigvvs.no/?utm_source=google&utm_medium=organic&utm_campaign=GMB,,info@billigvvs.no,,,,https://www.linkedin.com/company/billigvvs/,https://www.instagram.com/billigvvsdk/,https://www.facebook.com/billigvvs/,,sanitaryware
,8,"        
ski@ski.kvik.no",Kvik Storo - Oslo,+47 99099437,"clauspejstrup@gmail.com
Claus Flyger Pejstrup (ceo)
'+45 52342792",https://www.kvik.no/finn-butikk/kvik-oslo-storo?utm_source=google&utm_medium=organic&utm_campaign=website&utm_content=storo-oslo,,customercare@kvik.no/storo@storo.kvik.no/ranveigst@storo.kvik.no/victoriawi@storo.kvik.no/torillje@storo.kvik.no/dovydasmi@storo.kvik.no/itayka@ski.kvik.no/navn@epost.com,,,,https://www.linkedin.com/company/kvik-as/,https://www.instagram.com/kvikstoro/?hl=en,https://www.facebook.com/kvikstoro/,,sanitaryware
,9,"	
info@duravit.com",Duravit Norge,+47 81533600,,http://www.duravit.no/,,info@duravit.com,,,,https://www.linkedin.com/company/duravit-norge/,https://www.instagram.com/duravit,https://www.facebook.com/duravitIN/?brand_redir=138909649526983#,,sanitaryware
,10,"christiansen86@hotmail.com,",Dansani AS,+47 23052150,"Anne Fromm-Christiansen 
(head of purchase)",https://www.dansani.no/,,mail@dansani.no,,,,https://www.linkedin.com/company/dansani-a-s/,https://www.instagram.com/dansani_baderom/,https://www.facebook.com/DansaniNorge,"Karoline Kristiansens vei 8, 0661 Oslo, Norway",tiles and sanitaryware 
,11,bella@bella.no,Bella Fliser & Design Oslo ,+47 21384730,+47 32240730,http://www.bella.no/,,studio@bella.no/katherine@bella.no/ciao@bella.no/bella@bella.no,,,,https://www.linkedin.com/company/bella-fliser-og-design-as/?originalSubdomain=no,https://www.instagram.com/bella_studio/,https://www.facebook.com/Bellafliser/," Bygdøy allé 69d, 0265 Oslo, Norway",Tiles & sanitaryware
,12,stabekk@norfloor.no,Norfloor,+47 67590141,+47 55273580,https://www.norfloor.no/norfloor-stabekk,https://www.norfloor.no/norfloor-stabekk,ledelsen@norfloor.no/strommen@norfloor.no/stabekk@norfloor.no,,,,https://www.linkedin.com/company/norfloor-as/,https://www.instagram.com/norfloor_fliser/,https://www.facebook.com/Norfloor,"Gamle Drammensvei 35, 1369 Stabekk, Norway",Tiles & sanitaryware
,13,bryn@comfort.no,Comfort Storo,+47 23401040,,https://www.comfort.no/rorlegger/oslo/comfort-storo/?utm_source=gmb_comfort_storo&utm_medium=gmb&utm_campaign=klikket_gmb_lenke&utm_id=gmb_klikk_gmb,https://www.comfort.no/rorlegger/oslo/comfort-storo/?utm_source=gmb_comfort_storo&utm_medium=gmb&utm_campaign=klikket_gmb_lenke&utm_id=gmb_klikk_gmb,mosjoen@comfort.no/bryn@comfort.no/eide@comfort.no/storo@comfort.no/namsos@comfort.no,,,,https://www.linkedin.com/company/comfort-kjeden/,https://www.instagram.com/comfort.no/,,,sanitaryware
,14,"namsos@comfort.no,",Comfort Storo,+47 23401040,,https://www.comfort.no/rorlegger/oslo/comfort-storo/?utm_source=gmb_comfort_storo&utm_medium=gmb&utm_campaign=klikket_gmb_lenke&utm_id=gmb_klikk_gmb,https://www.comfort.no/rorlegger/oslo/comfort-storo/?utm_source=gmb_comfort_storo&utm_medium=gmb&utm_campaign=klikket_gmb_lenke&utm_id=gmb_klikk_gmb,mosjoen@comfort.no/bryn@comfort.no/eide@comfort.no/storo@comfort.no/namsos@comfort.no,,,,https://www.linkedin.com/company/comfort-kjeden/,https://www.instagram.com/comfort.no/,,,sanitaryware
,15,"clauspejstrup@gmail.com,",Kvik Storo - Oslo,+47 99099437,clauspejstrup@gmail.com,https://www.kvik.no/finn-butikk/kvik-oslo-storo?utm_source=google&utm_medium=organic&utm_campaign=website&utm_content=storo-oslo,"Claus Flyger Pejstrup (ceo)
'+45 52342792",customercare@kvik.no/storo@storo.kvik.no/ranveigst@storo.kvik.no/victoriawi@storo.kvik.no/torillje@storo.kvik.no/dovydasmi@storo.kvik.no/itayka@ski.kvik.no/navn@epost.com,,,,https://www.linkedin.com/company/kvik-as/,https://www.instagram.com/kvikstoro/?hl=en,https://www.facebook.com/kvikstoro/,"Sandakerveien 116, 0484 Oslo, Norway",sanitaryware
,16,aarnes@bademiljo.no,Bademiljø VVS Expo,+47 22303200,,https://vvs-expo.no/,,hell@bademiljo.no/firmapost@bademiljo.no/john.smith@bademiljo.no/aarnes@bademiljo.no/firmapost@vvs-expo.no/check-@menuitem.value.guid,,,,https://www.linkedin.com/company/bademilj%C3%B8-as/?originalSubdomain=no,https://www.instagram.com/bademiljo.no/,https://www.facebook.com/bademiljo,,Tiles and sanitaryware 
,17,"espen.karlsen@hth.no,","HTH Ensjø - Kjøkken, Bad og Garderobe",+47 94031000,,"Espen Karlsen (director) 
espen.karlsen@hth.no",https://www.hth.no/butikker/hth-gjor-det-selv-oslo?utm_source=GMBlisting&utm_medium=organic,mjoe@hth.no/info.oslo@hth.no/info.bergen@hth.no/robert@hth.no/info.ensjo@hth.no/nsjo.lager@hth.no/krjk@hth.no/taqa@hth.no/mrat@hth.no/ristofer.li.eriksen@hth.no/jfar@hth.no,,,,https://www.linkedin.com/company/hth-as-gruppen/?originalSubdomain=no,https://www.instagram.com/hth_ensjo/,https://www.facebook.com/HTHNorge,"Gladengveien 17, 0661 Oslo, Norway",sanitaryware
,18,"emil@tapwell.com,",Tapwell,+47 23051430,,Emil Olander (sales),http://www.tapwell.no/,ordre@tapwell.no/info@tapwell.no/info@tapwell.se,emil@tapwell.com/mremilolander@gmail.com,,,https://www.linkedin.com/company/tapwell/,https://www.instagram.com/tapwell/,https://www.facebook.com/tapwell/,"Alf Bjerckes vei 28, 0596 Oslo, Norway",sanitaryware
,,,,,,,,,,,,,,,,
Serbia,SR.,Report Mail ID,COMPANY NAME,NUMBER 1,NUMBER 2,WEBSITE LINK,Company details ,EMAIL 1,EMAIL 2,EMAIL 3 purchase manger ,LINKEDIN,LINKEDIN (Company),INSTAGRAM,FACEBOOK,ADDRESS,REMARKS
,1,direktor@dominosrbija.com,DOMINO,,,http://www.dominosrbija.com/,"Business Type: Direct importer, distributor, retailer and supplier of construction and home-improvement materials.
Main Products: Ceramic and porcelain tiles, sanitary ware, bathroom furniture, faucets, shower cabins, bathtubs, mosaics, laminates, PVC windows and doors, insulation and construction materials.",direktor@dominosrbija.com,prodaja@dominosrbija.com,,,,https://www.instagram.com/gcdominosrbija/,https://www.facebook.com/domino.srbija.centri/,"Braće Miladinov 2, Sombor 421707, Serbia",TILES AND SANITARYWARE 
,2,prodaja@dominosrbija.com,DOMINO,,,http://www.dominosrbija.com/,"Business Type: Direct importer, distributor, retailer and supplier of construction and home-improvement materials.
Main Products: Ceramic and porcelain tiles, sanitary ware, bathroom furniture, faucets, shower cabins, bathtubs, mosaics, laminates, PVC windows and doors, insulation and construction materials.",direktor@dominosrbija.com,prodaja@dominosrbija.com,,,,https://www.instagram.com/gcdominosrbija/,https://www.facebook.com/domino.srbija.centri/,"Braće Miladinov 2, Sombor 421707, Serbia",TILES AND SANITARYWARE 
,3,keramika@zorka-keramika.rs,Zorka Keramika,381 15 600120,,http://www.zorka-keramika.rs/,,keramika@zorka-keramika.rs,,,,https://rs.linkedin.com/company/zorka-keramika,,,"Hajduk Veljkova, Šabac, Serbia",TILES 
,4,office@polarinternacional.rs,Polar Internacional,381 11 2653649,,https://polarinternacional.rs/,,office@polarinternacional.rs,,,,,https://www.instagram.com/laminatbeograd/,https://www.facebook.com/profile.php?id=100054635056472,"Bulevar vojvode Mišića 41, Beograd 11000, Serbia",TILES 
,5,lemit.projekat@lemit.co.rs,LEMIT,381 112833155 / 381117655071,,https://lemit.rs/,"Business Type: Importer, distributor, wholesaler and retailer of tiles and bathroom products.
Main Products: Ceramic and porcelain tiles, sanitary ware, faucets, showers, bathtubs, shower cabins, bathroom furniture and accessories.","office@lemit.co.rs / ponude@lemit.co.rs/
veleprodaja.veternik@lemit.co.rs/
lemit.projekat@lemit.co.rs",,,,,https://www.instagram.com/lemit.rs/,,"Novi Sad, Serbia",
,6,office@lemit.co.rs,LEMIT,381 112833155 / 381117655071,,https://lemit.rs/,"Business Type: Importer, distributor, wholesaler and retailer of tiles and bathroom products.
Main Products: Ceramic and porcelain tiles, sanitary ware, faucets, showers, bathtubs, shower cabins, bathroom furniture and accessories.","office@lemit.co.rs / ponude@lemit.co.rs/
veleprodaja.veternik@lemit.co.rs/
lemit.projekat@lemit.co.rs",,,,,https://www.instagram.com/lemit.rs/,,"Novi Sad, Serbia",
,7,info@porcelanosa.co.rs,Porcelanosa,381 11 3343026,,http://www.porcelanosa.co.rs/,"Business Type: Premium showroom, retailer and supplier of tiles, bathroom equipment and interior solutions.
Main Products: Ceramic and porcelain tiles, XXL ceramic slabs, sanitary ware, faucets, shower systems, bathtubs, bathroom furniture, saunas and interior/outdoor furniture.",info@porcelanosa.co.rs,,,,,https://www.instagram.com/porcelanosa_rs/,https://www.facebook.com/PorcelanosaBeograd/,"Resavska 1, Beograd, Serbia",
,8,nanteskupatila@mts.rs,Nantes kupatila,381 64 6579605,381 64 6579603,https://nanteskupatila.rs/,"Business Type: Wholesale and retail supplier of bathroom and sanitary products.
Main Products: Ceramic and porcelain tiles, mosaics, sanitary ware, bathroom furniture, faucets, shower cabins, bathtubs, water heaters and plumbing products.",prodaja@nanteskupatila.rs,nanteskupatila@mts.rs,,,,https://www.instagram.com/nantesdoo/,https://www.facebook.com/Nantes.doo,"Vojislava Ilića 94b, Beograd 11000, Serbia",
,9,shop@koral.rs,koral,381 13 335540,,https://www.koral.rs/,,office@koral.rs,shop@koral.rs,,,,,,"Pancevo, serbia",
,10,maloprodaja@vodomarket.rs,Vodomarket salon ekskluzivne keramike i kupatila,381 63 515982,,https://vodomarket-shop.rs/,"Business Type: Ceramic tile showroom, retailer and online supplier of bathroom and plumbing products.
Main Products: Ceramic and porcelain tiles, sanitary ware, washbasins, WC units, faucets, shower systems, bathroom accessories, boilers, plumbing and heating products.",maloprodaja@vodomarket.rs,,,,https://www.linkedin.com/company/vodomarket-d-o-o/,https://www.instagram.com/deltaterm.srbija/,https://www.facebook.com/deltatermnet,"Dimitrija Tucovića 200, Niš 18000, Serbia",
,11,office@pobeda-mit.com,Pobeda Mit,381 18 4542508,,http://www.pobeda-mit.com/,"Business Type: Retail showroom chain and online supplier specialising in bathroom and interior products.
Main Products: Ceramic and porcelain tiles, sanitary ware, bathroom furniture, faucets, shower cabins, bathtubs, bathroom accessories, boilers and spa products.",office@pobeda-mit.com,,,,,https://www.instagram.com/pobeda_mit/,https://www.facebook.com/p/Pobeda-MIT-100063597701212/,"Bulevar Svetog cara Konstantina Rd 67, Niš 18000, Serbia",
,12,office@botomex.rs,Botomex,381 11 2683503,,https://botomex.rs/,"Business Type: Supplier, distributor and project-oriented company specialising in tiles, sanitary ware and interior solutions.
Main Products: Ceramic and granite/porcelain tiles, sanitary ware, bathroom accessories, wellness & spa equipment and construction chemicals.",office@botomex.rs,,,,,https://www.instagram.com/botomexdoo/,https://www.facebook.com/botomex,"objekat Artklasa, Dunavski kej 48, Beograd 11000, Serbia",
,,,,,,,,,,,,,,,,
Croatia,SR.,Report Mail ID,COMPANY NAME,NUMBER 1,NUMBER 2,WEBSITE LINK,Company details ,EMAIL 1,EMAIL 2,EMAIL 3 purchase manger ,LINKEDIN,LINKEDIN (Company),INSTAGRAM,FACEBOOK,ADDRESS,REMARKS
,1,reta@reta.hr,RETA d.o.o.,385 47637111,385 47638200,http://www.reta.hr,,reta@reta.hr,,,,,,,,Embassy Data
,2,info@color.hr,COLOR EMAJL d.o.o.,385 34638711,385 34276050,http://www.color.hr,,"info@color.hr, team@color.hr, transport@color.hr",,,,,,,,Embassy Data
,3,info@agroproteinka.hr,AGROPROTEINKA d.d.,385 12047633,385 12046774,http://www.agroproteinka.hr,,info@agroproteinka.hr,,,,,,,,GOOGLE MAP 
,4,velekem@velekem.hr,VELEKEM d.d.,385 16171333,385 15603304,http://www.velekem.hr,,velekem@velekem.hr,,,,,,,,GOOGLE MAP 
,5,frida-mijic@zg.t-com.hr,Frida Mijić Ltd. Salon of ceramics and building materials,385 12047608,,http://www.frida-mijic.hr/,,"frida-mijic@zg.t-com.hr , info@frida-mijic.hr",,,,,,,,GOOGLE MAP 
,6,retaila@pipa.hr,Pipa d.o.o.,385 13360491,385 13336322,http://pipa.hr/,,"info@pipa.hr , retaila@pipa.hr",,,,,,,,GOOGLE MAP 
,7,voda@h2o.com.hr,Trgovina CAR - sanitarije i vodomaterijal,385 23392696,385 981794807,https://www.voda-trgovina.hr/,,voda@h2o.com.hr,,,,,,,,GOOGLE MAP 
,8,rada.trgovina@st.t-com.hr,RAĐA TRGOVINA d.o.o.,385 21247239,,https://rada-trgovina.com/,,rada.trgovina@st.t-com.hr,,,,,,,,GOOGLE MAP 
,9,info@aquaestil.hr,Aquaestil,385 47811836,385 47674375,https://www.aquaestil.hr/,,info@aquaestil.hr,,,,,,,,GOOGLE MAP 
,10,info@ria.hr,RIA Export Import d.o.o.,385 42642120,385 42642123,http://www.ria.hr/,,info@ria.hr,,,,,,,,GOOGLE MAP 
,11,split@kera-term.hr,Keraterm trgovina d.o.o. Solin / Split,385 21217574,,https://kera-term.hr/,,"info@kera-term.hr , split@kera-term.hr",,,,,,,,GOOGLE MAP 
,12,webshop@bitpromet.hr,Bitpromet Ltd.,385 913006017,385 914433475,https://www.bitpromet.hr/,,webshop@bitpromet.hr,,,,,,,,GOOGLE MAP 
,13,info@deltacolor.hr,Delta Color,385 35270161,385 800200143,https://colorcentar.deltacolor.hr/,,info@deltacolor.hr,,,,,,,,GOOGLE MAP 
,14,karlovac@kera-term.hr,Keraterm trgovina d.o.o. Karlovac,385 47648018,385 014501111,https://kera-term.hr/,,"karlovac@kera-term.hr , 
 info@kera-term.hr",,,,,,,,GOOGLE MAP 
,15,webshop@fero-term.hr,Fero-Term,385 14555535,385 916770043,https://www.fero-term.hr/,,webshop@fero-term.hr,,,,,,,,GOOGLE MAP 
,16,info@spina.hr,Špina,385 52451348,,http://www.spina.hr/,,info@spina.hr,,,,,,,,GOOGLE MAP 
,,,,,,,,,,,,,,,,
Bulgaria,SR.,Report Mail ID,COMPANY NAME,NUMBER 1,NUMBER 2,WEBSITE LINK,Company details ,EMAIL 1,EMAIL 2,EMAIL 3 purchase manger ,LINKEDIN,LINKEDIN (Company),INSTAGRAM,FACEBOOK,ADDRESS,REMARKS
,1,"abc.baza2@gmail.com, shop.abc.en@gmail.com",ABC ENGINEERING - N Ltd.,+359 893638663,,https://www.abc-enginering.eu/,,,,,,,,https://www.facebook.com/abc.stroitelen.hipermarket,,
,2,interkeramos@gmail.com,Interkeramos OOD,+359 885956986,,interkeramos.com,,,,,,https://www.linkedin.com/company/interkeramos/,https://www.instagram.com/interkeramos/,https://www.facebook.com/Interkeramos/,,
,3,geraka.com@gmail.com,Geraka BG,"+359 888200196 , +359 876665686",,https://www.geraka.com/,,,,,,,,https://www.facebook.com/geraka.gerak/,,
,4,Store@krez.bg,Stroymarket KREZ,+359 70080030,,https://krez.bg/,,,,,,https://www.instagram.com/krez.bulgaria/,,https://www.facebook.com/profile.php?id=747433885400329&paipv=0&eav=AfY5kNTWQ1PbK9KMPHsSq0azis8MAS2bHM2t-H676qnZaM-dE1OuaHysQpppCZPjg&rdr,,
,5,office@borjabulgaria.com,Borja Bulgaria,+359 885555070,,https://www.borjabulgaria.com/,,,,,,,https://www.instagram.com/borjabulgaria,https://www.facebook.com/thea.teneva.39/,,
,6,parketti@abv.bg,SPACE flooring,+359 889292309,,parketispace.bg,,,,,,,,https://www.facebook.com/parketiSpace/,,
,7,stonetradepomorie@gmail.com,"Stone Trade - Natural stone - granite, marble, travertine","+359 886424214 , +359 898675918",,stonetrade.bg,,,,,,,,https://www.facebook.com/stonetradeinfo/,,
,8,"valdobs@abv.bg , valdobg@mail.bg",Valdo,+359 888634845,,http://www.valdobg.com/,,,,,,,,,,
,9,office@tutu-home.com,TU-TU HOME INTERIOR,+359 899152146,,,,,,,,,,https://www.facebook.com/tutuhomeinterior/,,
,10,office@rumik.bg,Rumic,+359 883252090,,rumik.bg,,,,,,https://www.linkedin.com/company/rumik-sofia/about/,,https://www.facebook.com/rumikbulgaria/,,
,11,complex.sunny@gmail.com,SUNY and Co,+359 888316819,,https://complex-sunny.com/bg,,,,,,,,https://www.facebook.com/stroitelenmagazin?locale=esLA,,
,12,office@keranova.org,Keranova,"+359 895535733 , +359 29681031 , +359 896740498",,keranova.org,,,,,,,,https://www.facebook.com/keranova.eood/,,
,13,contact@smartcare-bg.com,Smart Care - Bathroom furniture,+359 884000640,,https://smartcare-bg.com/,,,,,,https://www.linkedin.com/company/smartcare-bg/,https://www.instagram.com/smartcareglassline/,https://www.facebook.com/smartcarebg,,
,14,online.orders@mr-bricolage.bg,Mr.Bricolage,"+359 882279283 , +359 70088111",,mr-bricolage.bg,,,,,,https://www.linkedin.com/company/mr-bricolage/,,https://www.facebook.com/p/MrBricolage-Bulgaria-100089227638740/?paipv=0&eav=AfZDGfdrp1XDcqBsvUuylcupaPP9anUctQ4oUHCm0BWmRak49QVP0Gf-pay2FrWw6DA&rdr,,
,15,eshop@eshop.praktiker.bg,Praktiker Veliko Tarnovo /Practitioner Shumen /Praktiker /Praktiker Yambol /Practitioner Pazardzhik,"+359 70010045 , +359 62668100 , +359 54912100",,,,,,,,,https://www.instagram.com/praktikerbg/,https://www.facebook.com/PraktikerBG,,
,16,dudo_2009@abv.bg,DUDO STROY EOOD,+359 884955688,,,,,,,,,,https://www.facebook.com/DudoEOOD/,,
,17,,Store Bathroom Style,+359 42284039,,,,,,,,,https://www.instagram.com/baniastil,https://www.facebook.com/baniastil.bg,,
,18,info@cristalplant.it,Bulsan,+359 72360092,,https://www.bulsan.bg/,,,,,,,,https://www.facebook.com/cristalplant.it/,,
,,"sani@persanit.com , info@persanit.com",Persanit OOD,"+359 877646477 , +359 70070014",,http://www.persanit.com/,,,,,,,,https://www.facebook.com/p/Persanit-100054645930751/,,
Ukraine,SR.,Report Mail ID,COMPANY NAME,NUMBER 1,NUMBER 2,WEBSITE LINK,Company details ,EMAIL 1,EMAIL 2,EMAIL 3 purchase manger ,LINKEDIN,LINKEDIN (Company),INSTAGRAM,FACEBOOK,ADDRESS,REMARKS
,1,shop@etalonk.com/a.ocheredko@etalonk.com/office@etalonk.com,Ceramic tile store ETALON ,380 996400144,380 50 548 3552'+ ( https://www.linkedin.com/in/yuliia-korsun-45071a41/ ) ,https://etalonk.com/,"ETALON is a Kyiv-based ceramic tile retailer operating both a showroom and an online platform. The company offers a broad range of wall and floor tiles, targeting homeowners, designers, and contractors. Its collaboration with multiple international brands suggests a strong sourcing network and possible involvement in imports.",,,,,https://www.linkedin.com/company/etalon-plitka/?originalSubdomain=ua,https://www.instagram.com/etalon.plitka/,https://www.facebook.com/etalon.plitka/,,
,2,keramamix.ua@gmail.com,KeramaMix | Bathroom and floor tile showroom ,380 502122233,,http://keramamix.com.ua/,"KeramaMix is a showroom-focused tile and bathroom solutions provider in Kyiv. The company specializes in ceramic tiles and flooring products, catering mainly to residential renovation projects. It emphasizes curated collections and design-oriented solutions for end customers.",,,,,,https://www.instagram.com/tiledealer.ua,,,
,3,info@tiles.com.ua,Tiles ,380 981747979,,https://tiles.com.ua/,"Tiles.com.ua is an online tile supplier based in Kyiv, offering ceramic tiles through digital sales channels. The company targets retail buyers and small contractors, focusing on accessible pricing and a wide product range sourced from various suppliers.",,,,,,,,,
,4,info@tiles.com.ua,BICOLOR ,380 981747979,,https://tiles.com.ua/,"BICOLOR is a Kyiv-based tile showroom brand associated with Tiles.com.ua, offering ceramic tile collections through both physical and online channels. The company focuses on modern designs and retail customers, with a strong social media presence supporting its marketing and sales activities.",,,,,,https://www.instagram.com/bicolortile/,https://www.facebook.com/bicolortile,,
,5,info@kerama-marazzi.store,KERAMA MARAZZI ,380 675550611,37 495729461,https://kerama-marazzi.store/,"Kerama Marazzi is a major international ceramic tile brand with a strong presence in Ukraine. The company offers a wide portfolio of tiles and design collections, typically positioned in the mid to premium segment. It operates through branded stores and distribution networks, focusing on high-quality and design-driven products.",,,,,,https://www.instagram.com/keramamarazzi_official/?hl=en,https://www.facebook.com/kerama.marazzi/,,
,6,info@kerama-marazzi.store,Zeus Ceramica +Ukraine,manufarurerer ,37 495729461,https://zeus-ceramica.com.ua/ukr/?srsltid=afmbooqmew6n393yz-nzktklmzdbzfh1otlzy23empmpqigfqdjcftut,"PLITKASHOP is a Kyiv-based tile retail showroom offering a variety of ceramic tile collections for residential and commercial use. The company focuses on retail customers and interior projects, supported by active social media marketing. It likely sources products from established brands and distributors.",,,,,https://www.linkedin.com/company/kerama-marazzi/,https://www.instagram.com/keramogranit_zeus/,https://www.facebook.com/plitkashopua                       https://www.facebook.com/Zeus-Ceramica-572837792811494/,,
,7,frotellyceo@gmail.com,Frotelly ,380 503336777,,http://frotelly.com.ua/,"Frotelly is a Kyiv-based showroom specializing in ceramic tiles and interior solutions. The company targets residential customers and design-focused projects, offering curated collections and modern styles. Its presence across social media platforms indicates a focus on branding and customer engagement in the local market.",,,,,,https://www.instagram.com/frotelly_salon/,https://www.facebook.com/frotelly/,,
,8,johndoe@domain.com/ivandoe@domain.com/website@keramhall.com.ua/salon@keramhall.com.ua/keramhall.zp@mail.ru/salon4@keramhall.com.ua/salon1@keramhall.com.ua/salon6@keramhall.com.ua,KeramHall ,380 674409258,380 670092019,https://keramhall.ua/,KeramHall is a Kyiv-based tile retailer and distribution network offering a wide range of ceramic and porcelain tiles. The company operates multiple showroom locations and supplies both retail customers and construction professionals. Its broad product portfolio and multiple contact points indicate strong sourcing capabilities and potential involvement in imports.,,,,,,https://www.instagram.com/keramhall,https://www.facebook.com/keramhall,,
,9,sale@leoceramika.ua,Leo Keramika ,380 504097504,380 800218855,https://leoceramika.com/,"Leo Ceramika is one of the largest tile retail chains in Ukraine, with an extensive showroom and distribution network. The company offers a wide selection of ceramic tiles, sanitary ware, and interior products, serving both retail and project clients. It is known for working with international brands, making it a key importer and high-value target.",,,,,,https://www.instagram.com/leoceramika/,https://www.facebook.com/leoceramika,,
,10,"info@bliss.net.ua , zakaz@paloma.com.ua",Bliss Ceramica ,380 675838686,,https://bliss.net.ua/,Bliss Ceramica is a Kyiv-based supplier of ceramic tiles and interior solutions. The company focuses on modern collections and serves residential as well as small projec,,,,,,https://www.instagram.com/bliss_group_ua/,https://www.facebook.com/BLISSgroup.ua,,
,11,office@laceramica.ua,"La Ceramica - tiles, plumbing, parquet ",380 671144444,,http://laceramica.ua/,"La Ceramica is a design-focused showroom in Kyiv offering tiles, sanitary ware, and parquet solutions. The company targets high-end residential and interior design projects, with a curated portfolio of stylish and premium products.",,,,,,https://www.instagram.com/la_ceramica_ukraine/,https://www.facebook.com/LaceramicaUkraine,,
,12,svitlana.fosniuk@rezult.pro/support@prom.ua/support@bigl.ua/ecomsupport@evopay.com.ua,Rezult - laminate from the manufacturer in Kiev and Ukraine ,380 671144444,,http://laceramica.ua/,"Elite Kerama is a Kyiv-based tile showroom brand offering ceramic tile solutions for residential customers. It focuses on modern designs and retail sales, likely sourcing products through distributors and established brands within the Ukrainian market.",,,,,,https://www.instagram.com/eliteceramics/?hl=en,,,
,13,shop@plitka.eu,PLITKA.EU ,380 673618999,380 675461229,https://rezult.ua/?utm_source=google&utm_medium=mb,"Rezult is a Ukrainian manufacturer specializing in laminate flooring, with production and showroom presence in Kyiv. The company focuses on domestic manufacturing and supplies flooring solutions across Ukraine. While primarily a producer, it also operates in retail channels, targeting residential customers and renovation projects.",,,,,,https://www.instagram.com/rezult_ukraine/,https://www.facebook.com/rezult.pro/,,
,14,vannaja@ukr.net,plumbing and tile store Vannaja.Kiev.ua ,380 979699979,,https://plitka.eu/,"Plitka.eu is a Kyiv-based retailer and online supplier of ceramic tiles. The company offers a variety of tile collections through both showroom and digital channels, serving homeowners and small contractors. Its online-driven model suggests flexible sourcing and potential collaboration with multiple international suppliers.",,,,,,https://www.instagram.com/plitkaeu/,https://www.facebook.com/plitkaeu,,
,15,alex@karmen.kiev.ua,Karmen HUB: salon of shallow and new type plumbing ,380 971144618,380 442217179,https://vannaja.kiev.ua/,,,,,,,https://www.instagram.com/vannaja_kyiv/,https://www.facebook.com/vannaja.kiev.ua,,
